,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
28,300347.SZ,20200930,102.1599,111.1405,114.1174,95.0251,111.1405,-8.98060000000001,-8.0804,123741102.0,12742428418.9
29,300347.SZ,20200831,111.1405,106.8735,116.757,97.4364,106.8735,4.266999999999996,3.9926,166633178.0,17703015969.3
30,300347.SZ,20200731,106.8735,101.2668,117.789,92.5046,101.0981,5.775400000000005,5.7127,242351285.0,25584919506.09
31,300347.SZ,20200630,101.0981,85.5385,106.0598,80.5768,84.1988,16.899299999999997,20.0707,167551704.0,14734029742.04
32,300347.SZ,20200529,84.1988,75.6351,85.2408,75.0793,76.4091,7.7897000000000105,10.1947,132135653.0,10660127556.57
33,300347.SZ,20200430,76.1444,63.8129,78.8638,61.9835,63.3383,12.806100000000008,20.2186,162491259.0,12000147350.22
34,300347.SZ,20200331,63.3383,76.1543,82.4634,62.1813,75.6499,-12.311600000000006,-16.2744,189154772.0,13491185603.67
35,300347.SZ,20200228,75.6499,65.3853,84.0654,65.1974,72.4459,3.2040000000000077,4.4226,173959916.0,13451423069.86
36,300347.SZ,20200123,72.4459,63.0416,76.6289,60.5002,62.4483,9.997599999999991,16.0094,123855673.0,8534688530.74
37,300347.SZ,20191231,62.4483,61.9439,65.5336,58.3444,62.1022,0.34609999999999985,0.5573,140090271.0,8829822674.05
38,300347.SZ,20191129,62.1022,68.0355,69.9144,59.4717,67.5411,-5.438899999999997,-8.0527,143923501.0,9560310395.25
39,300347.SZ,20191031,67.5411,61.3902,69.8649,60.5892,61.3605,6.180599999999998,10.0726,121763013.0,8080618889.41
40,300347.SZ,20190930,61.3605,60.2233,65.0688,57.4247,60.3222,1.0382999999999996,1.7213,113134296.0,6909992221.84
41,300347.SZ,20190830,60.3222,49.6521,63.1207,47.2787,49.4938,10.828400000000002,21.8783,118554206.0,6725022242.92
42,300347.SZ,20190731,49.4938,51.4222,54.7844,48.7423,50.6311,-1.1373000000000033,-2.2462,113154361.0,5927840767.26
43,300347.SZ,20190628,50.6337,43.6921,51.3561,38.215,43.6921,6.941599999999994,15.8875,92398126.0,6086580838.7
44,300347.SZ,20190531,43.6921,42.5559,46.956,39.246,43.6067,0.08540000000000703,0.1958,77072875.0,5145701632.48
45,300347.SZ,20190430,43.6067,43.6986,46.2993,40.1983,43.541,0.06569999999999965,0.1509,101351339.0,6617378174.73
46,300347.SZ,20190329,43.541,37.8932,43.6527,35.9558,36.9409,6.600099999999998,17.8666,122042718.0,7543477183.06
47,300347.SZ,20190228,36.9409,28.6333,37.2299,28.3246,28.5676,8.3733,29.3105,70507368.0,3515458095.15
48,300347.SZ,20190131,28.5676,28.3969,29.3885,24.0625,28.0751,0.4924999999999997,1.7542,100283542.0,4070761993.3
49,300347.SZ,20181228,28.0751,33.1647,34.2089,27.3855,31.9235,-3.8484000000000016,-12.0551,90158655.0,4181762657.52
50,300347.SZ,20181130,31.9235,28.2393,32.902,27.9109,27.9831,3.9404000000000003,14.0814,70131523.0,3253335906.95
51,300347.SZ,20181031,27.9831,34.5044,35.0824,25.284,35.2794,-7.296300000000002,-20.6815,106886405.0,4704598911.44
52,300347.SZ,20180928,35.2794,35.5552,36.0937,29.2244,35.4042,-0.12480000000000047,-0.3525,83007664.0,4195092676.07
53,300347.SZ,20180831,35.4042,39.6138,40.3887,30.3211,39.4168,-4.012599999999999,-10.1799,121524689.0,6576068233.87
54,300347.SZ,20180731,39.4168,41.3738,45.9446,35.6603,40.6317,-1.2149,-2.99,137601923.0,8541078854.52
55,300347.SZ,20180629,40.6317,37.1051,44.9858,34.0513,37.5254,3.1063000000000045,8.2779,136584834.0,8243267848.64
56,300347.SZ,20180531,37.5254,39.4036,41.7022,32.8364,39.5547,-2.029299999999999,-5.1304,168957364.0,9291202189.95
57,300347.SZ,20180427,39.4054,35.4603,40.1447,32.0647,35.1397,4.2657000000000025,12.1393,89883555.0,4844609049.26
58,300347.SZ,20180330,35.1397,25.3783,36.5071,25.2671,25.6989,9.4408,36.7362,113742706.0,5397055694.15
59,300347.SZ,20180228,25.6989,24.5343,26.1569,21.8192,24.8091,0.8897999999999975,3.5866,57943184.0,2107078796.97
60,300347.SZ,20180131,24.8091,23.3436,25.2867,21.5248,23.0165,1.7926000000000002,7.7883,64080242.0,2275857203.14
61,300347.SZ,20171229,23.0165,19.863,23.1604,18.8685,19.9415,3.0749999999999993,15.4201,57248337.0,1852289596.95
62,300347.SZ,20171130,19.9415,20.792,22.8987,19.3134,20.7724,-0.8308999999999997,-4.0,81420972.0,2623368967.72
63,300347.SZ,20171031,20.7724,19.0386,21.5052,19.0386,18.9536,1.8187999999999995,9.5961,58738441.0,1847963012.68
64,300347.SZ,20170929,18.9536,17.5208,19.5948,17.0628,17.4226,1.5310000000000024,8.7874,52589108.0,1462291291.15
65,300347.SZ,20170831,17.3609,16.8785,18.241,16.4091,16.9567,0.40419999999999945,2.3837,43200179.0,1159772624.1
66,300347.SZ,20170731,16.9567,16.3178,17.5109,15.7767,15.7767,1.1800000000000015,7.4794,56071817.0,1451547572.45
67,300347.SZ,20170630,15.7767,15.8289,16.2983,13.8861,15.8289,-0.05220000000000091,-0.3298,38556401.0,910228086.73
68,300347.SZ,20170531,15.8289,16.5721,17.1719,15.7311,16.5721,-0.7431999999999981,-4.4846,28400199.0,723267829.99
69,300347.SZ,20170428,16.5721,16.6829,17.048,15.4638,16.7285,-0.15640000000000143,-0.9349,31335700.0,788122057.14
70,300347.SZ,20170331,16.7285,16.3178,18.2215,16.3178,16.3569,0.3716000000000008,2.2718,61872549.0,1655338185.92
71,300347.SZ,20170228,16.3569,15.5355,16.8654,15.3334,15.4964,0.8605,5.5529,45926111.0,1144999285.67
72,300347.SZ,20170126,15.4964,17.6673,17.6999,15.3204,17.6086,-2.1121999999999996,-11.9953,35402993.0,882171773.38
73,300347.SZ,20161230,17.6086,18.9255,19.0755,16.3048,18.919,-1.3104000000000013,-6.9264,50193445.0,1352822459.03
74,300347.SZ,20161130,18.919,19.8187,20.4706,18.6778,19.9426,-1.0235999999999983,-5.1327,54159154.0,1625434895.79
75,300347.SZ,20161031,19.9426,20.927,21.781,19.6883,20.927,-0.9844000000000008,-4.704,33430461.0,1070998679.11
76,300347.SZ,20160930,20.927,22.4525,22.5829,20.3924,22.635,-1.708000000000002,-7.5458,43121476.0,1402535432.27
77,300347.SZ,20160831,22.635,20.3142,22.9154,19.7535,20.2164,2.4186000000000014,11.9636,98553869.0,3209267371.8
78,300347.SZ,20160729,20.2164,19.0103,21.5072,18.0063,18.919,1.2973999999999997,6.8577,111391626.0,3324763304.63
79,300347.SZ,20160630,18.919,19.5123,20.2098,17.9346,19.5123,-0.5932999999999993,-3.0406,79814157.0,2313725969.52
80,300347.SZ,20160531,19.5123,19.3754,21.1747,18.2541,19.3297,0.18260000000000076,0.9447,85329490.0,2585769035.55
81,300347.SZ,20160429,19.2657,17.8622,20.1169,16.9266,17.8297,1.436,8.054,91489805.0,2625021640.18
82,300347.SZ,20160331,17.8297,19.4932,19.5581,16.5692,18.5835,-0.7538000000000018,-4.0563,38358526.0,1059309838.59
83,300347.SZ,20160229,18.5835,16.5237,18.6809,16.2573,16.4912,2.0923000000000016,12.6874,22966890.0,621189657.51
84,300347.SZ,20160129,16.4912,19.974,20.0195,14.23,19.974,-3.482800000000001,-17.4367,104995607.0,2690768391.43
85,300347.SZ,20151231,19.974,21.41,22.1442,18.2781,21.4425,-1.4684999999999988,-6.8485,148378050.0,4612560984.43
86,300347.SZ,20151130,21.4425,21.8518,26.4912,20.3379,22.2027,-0.7602000000000011,-3.4239,146508325.0,5304886722.79
87,300347.SZ,20151030,22.2027,21.9623,25.3411,20.9227,21.0201,1.1826000000000008,5.626,122454178.0,4355341896.4
88,300347.SZ,20150930,21.0201,18.2001,22.0923,14.8798,18.3301,2.6899999999999977,14.6753,140059301.0,3921374594.71
89,300347.SZ,20150831,18.3301,21.4945,27.076,16.4392,22.1052,-3.7750999999999983,-17.0779,209569058.0,7162485823.64
90,300347.SZ,20150731,22.1052,22.7745,33.7557,19.5776,22.1702,-0.06500000000000128,-0.2932,359244887.0,14369462044.19
91,300347.SZ,20150630,22.1702,31.9883,40.2859,18.1416,31.436,-9.265799999999999,-29.4751,209588187.0,9893643674.46
92,300347.SZ,20150529,31.436,53.9571,71.3905,29.7596,54.7498,-23.3138,-42.5824,144243731.0,9258156952.86
93,300347.SZ,20150430,27.321,17.6325,30.9655,17.4056,17.665,9.656000000000002,54.6618,90467790.0,7068640141.85
94,300347.SZ,20150331,17.665,14.1728,18.9717,13.667,14.1728,3.4921999999999986,24.6402,82793108.0,4214524470.69
95,300347.SZ,20150227,14.1728,12.4511,15.2331,12.1917,12.4932,1.6796000000000006,13.4441,47224725.0,1950202582.48
96,300347.SZ,20150130,12.4932,10.778,12.9699,10.778,9.7987,2.6944999999999997,27.4985,34388147.0,1312600724.43
97,300347.SZ,20141231,9.7987,11.2514,11.2676,9.4194,11.2514,-1.4527,-12.9113,28224989.0,905008836.96
98,300347.SZ,20141128,11.2514,12.3116,12.4381,10.6029,12.3116,-1.0602,-8.6114,45679996.0,1587834053.14
99,300347.SZ,20141031,12.3116,11.0309,12.8337,11.0276,11.0536,1.258000000000001,11.3809,54022292.0,1997078967.3
100,300347.SZ,20140930,11.0536,10.3921,11.394,10.3143,10.3921,0.6615000000000002,6.3654,53358374.0,1773154357.87
101,300347.SZ,20140829,10.3921,10.0679,10.8169,9.4939,10.0549,0.3371999999999993,3.3536,51354891.0,1591236016.24
102,300347.SZ,20140731,10.0549,10.8136,12.0652,9.2118,10.8623,-0.8073999999999995,-7.433,45263442.0,1466807312.07
103,300347.SZ,20140630,10.8623,10.3889,11.2449,9.6236,10.337,0.5252999999999997,5.0817,29637594.0,949316780.0
104,300347.SZ,20140530,10.337,11.0568,11.6956,8.6087,10.6353,-0.2983000000000011,-2.8048,52056138.0,1609418136.0
105,300347.SZ,20140130,10.6352,10.2516,11.3121,9.9341,10.25,0.3851999999999993,3.758,7309283.0,483929542.0
106,300347.SZ,20131231,10.25,9.9922,10.3628,8.7834,10.6932,-0.44319999999999915,-4.1447,18639579.0,1112733498.0
107,300347.SZ,20131129,10.6932,9.1058,10.7577,9.0977,9.2347,1.458499999999999,15.7937,16007236.0,983406026.0
108,300347.SZ,20131031,9.2347,10.1533,10.7658,8.8237,10.2742,-1.0395000000000003,-10.1176,17278744.0,1055440196.0
109,300347.SZ,20130930,10.2742,8.1388,10.553,8.0437,8.1984,2.075800000000001,25.3196,30119504.0,1704746388.0
110,300347.SZ,20130830,8.1984,9.4926,10.2581,8.0437,9.5377,-1.3392999999999997,-14.0422,34181344.0,1927055108.0
111,300347.SZ,20130731,9.5377,8.1227,10.9398,8.0582,8.1243,1.4133999999999993,17.3972,44480540.0,2621091776.0
112,300347.SZ,20130628,8.1243,8.2178,9.1187,7.0912,8.2194,-0.0951000000000004,-1.157,40784176.0,2069869760.0
113,300347.SZ,20130531,8.2194,8.2516,9.7311,8.026,8.0985,0.12090000000000067,1.4929,65563651.0,3512012600.0
114,300347.SZ,20130426,8.0982,6.6648,8.7697,6.1564,6.6032,1.495,22.6405,22650249.0,2085789876.0
115,300347.SZ,20130329,6.6032,5.1819,6.7232,5.1579,5.1883,1.4149000000000003,27.271,20020284.0,1474650928.0
116,300347.SZ,20130228,5.1883,4.6367,5.3434,4.6135,4.6574,0.5308999999999999,11.3991,13217075.0,824502332.0
117,300347.SZ,20130131,4.6574,4.6095,5.1155,4.5167,4.5527,0.10470000000000024,2.2997,22760082.0,1360710428.0
0,300016.SZ,20230131,6.64,6.59,6.75,6.37,6.52,0.1200000000000001,1.8405,49834481.0,328174345.86
1,300016.SZ,20221230,6.52,7.16,7.64,6.42,7.1,-0.5800000000000001,-8.169,105008344.0,751876756.96
2,300016.SZ,20221130,7.1,6.93,7.7,6.82,6.91,0.1899999999999995,2.7496,120760964.0,875707693.04
3,300016.SZ,20221031,6.91,6.49,7.36,6.07,6.43,0.4800000000000004,7.465,81729761.0,554354273.91
4,300016.SZ,20220930,6.43,6.69,6.84,6.06,6.67,-0.2400000000000002,-3.5982,38664431.0,252340069.92
5,300016.SZ,20220831,6.67,7.46,7.46,6.58,7.47,-0.7999999999999998,-10.7095,66383657.0,471046541.99
6,300016.SZ,20220729,7.47,7.53,7.75,7.11,7.57,-0.10000000000000053,-1.321,72774135.0,543610904.9
7,300016.SZ,20220630,7.57,7.26,7.61,7.04,7.25,0.3200000000000003,4.4138,67674940.0,497201441.36
8,300016.SZ,20220531,7.25,6.7,8.29,6.62,6.69,0.5599999999999996,8.3707,100302867.0,733166314.07
9,300016.SZ,20220429,6.6897,8.6097,9.0796,6.2497,8.7796,-2.0899,-23.804,190894082.0,1532846952.33
10,300016.SZ,20220331,8.6846,8.1505,9.0506,7.3987,8.1406,0.5440000000000005,6.6826,267936813.0,2309685832.98
11,300016.SZ,20220228,8.1406,7.9724,8.2989,7.8241,7.8537,0.28689999999999927,3.6531,72288532.0,588109881.94
12,300016.SZ,20220128,7.8537,9.1001,9.8419,7.7153,9.0803,-1.2265999999999995,-13.5084,293605577.0,2685758023.75
13,300016.SZ,20211231,9.0803,8.1109,9.1495,7.6757,8.2098,0.8704999999999998,10.6032,183145653.0,1547500843.48
14,300016.SZ,20211130,8.2098,7.2009,8.289,7.0525,7.2009,1.0088999999999997,14.0107,92968221.0,717784948.85
15,300016.SZ,20211029,7.2009,8.7637,9.2583,6.9932,8.7637,-1.5628000000000002,-17.8327,75230023.0,635856159.3
16,300016.SZ,20210930,8.7637,8.4373,9.8221,8.3483,8.4274,0.3362999999999996,3.9906,195494747.0,1827528527.59
17,300016.SZ,20210831,8.4274,8.3087,9.011,8.3087,8.4175,0.00990000000000002,0.1176,128734542.0,1131903879.52
18,300016.SZ,20210730,8.4175,8.9121,9.3078,7.9329,8.9616,-0.5441000000000003,-6.0715,112259041.0,987318514.58
19,300016.SZ,20210630,8.9616,9.6342,10.4453,8.7736,9.6342,-0.6725999999999992,-6.9814,197163607.0,1941688581.49
20,300016.SZ,20210531,9.6342,9.1001,10.2178,8.8033,9.3671,0.2670999999999992,2.8515,180333706.0,1760833835.09
21,300016.SZ,20210430,9.3671,8.9022,9.3869,8.4274,8.9121,0.45500000000000007,5.1054,100221583.0,911759873.58
22,300016.SZ,20210331,8.8529,8.3223,9.6684,8.1553,8.2928,0.5601000000000003,6.7541,144324132.0,1307887718.88
23,300016.SZ,20210226,8.2928,8.3813,8.6859,7.8114,8.342,-0.0492000000000008,-0.5898,60604939.0,509691105.76
24,300016.SZ,20210129,8.342,9.3638,9.639,8.283,9.3933,-1.0512999999999995,-11.192,114708920.0,1036941099.45
25,300016.SZ,20201231,9.3933,10.8868,11.555,9.0887,10.8868,-1.4934999999999992,-13.7184,146946052.0,1533385318.51
26,300016.SZ,20201130,10.8868,10.8279,11.6139,10.71,10.8475,0.039299999999999,0.3623,109648497.0,1249427944.34
27,300016.SZ,20201030,10.8475,11.7023,12.174,10.651,11.5255,-0.677999999999999,-5.8826,118544829.0,1369248941.52
28,300016.SZ,20200930,11.5255,12.4884,13.5103,11.3977,12.5866,-1.0611000000000015,-8.4304,302518943.0,3852790693.71
29,300016.SZ,20200831,12.5866,13.1467,13.6282,11.6139,13.4906,-0.9039999999999999,-6.701,374376102.0,4767526355.26
30,300016.SZ,20200731,13.4906,12.0757,13.8345,10.3366,11.948,1.5426000000000002,12.9109,686678345.0,8443497927.08
31,300016.SZ,20200630,11.948,8.7055,13.2057,8.6564,8.6269,3.3211000000000013,38.497,602302859.0,6979037487.04
32,300016.SZ,20200529,8.5704,8.4923,9.2049,8.3459,8.5802,-0.009800000000000253,-0.1142,105107193.0,943688847.13
33,300016.SZ,20200430,8.5802,8.4923,9.8101,8.2092,8.424,0.15620000000000012,1.8542,225553000.0,2088432728.6
34,300016.SZ,20200331,8.424,10.22,11.4109,8.1604,10.1517,-1.7277000000000005,-17.0188,354972078.0,3578780773.09
35,300016.SZ,20200228,10.1517,8.9608,11.0009,8.4825,9.4196,0.7320999999999991,7.7721,434317934.0,4409616251.58
36,300016.SZ,20200123,9.4196,8.8047,10.0931,8.5997,8.7754,0.6442000000000014,7.341,189625422.0,1787578415.72
37,300016.SZ,20191231,8.7754,7.9554,8.8535,7.7309,7.8871,0.8882999999999992,11.2627,151349954.0,1285696545.81
38,300016.SZ,20191129,7.8871,8.4435,9.2439,7.809,8.4337,-0.5465999999999998,-6.4811,145810560.0,1263292403.42
39,300016.SZ,20191031,8.4337,8.7559,9.078,8.4045,8.6094,-0.17570000000000086,-2.0408,114229774.0,1025985655.51
40,300016.SZ,20190930,8.6094,8.668,9.6929,8.424,8.7168,-0.10739999999999839,-1.2321,165737893.0,1557855384.46
41,300016.SZ,20190830,8.7168,8.9608,9.322,7.7114,8.9999,-0.283100000000001,-3.1456,169053737.0,1495693458.17
42,300016.SZ,20190731,8.9999,8.5899,9.4099,8.3361,8.4728,0.5271000000000008,6.2211,161332955.0,1468143241.19
43,300016.SZ,20190628,8.4728,8.629,9.0975,8.1995,8.629,-0.15620000000000012,-1.8102,96671025.0,857922846.44
44,300016.SZ,20190531,8.629,8.7949,9.2146,8.2483,9.1658,-0.5368000000000013,-5.8566,155744515.0,1405716661.05
45,300016.SZ,20190430,9.1658,9.9565,10.6203,8.629,9.8882,-0.7223999999999986,-7.3057,390974928.0,3940391813.99
46,300016.SZ,20190329,9.7944,8.6052,11.5541,8.3151,8.2668,1.5275999999999996,18.4787,737208860.0,7758508292.81
47,300016.SZ,20190228,8.2668,6.0139,8.2668,5.9656,5.9656,2.3011999999999997,38.5745,163550630.0,1225100059.66
48,300016.SZ,20190131,5.9656,6.7681,6.8551,5.8592,6.7681,-0.8024999999999993,-11.8571,120227257.0,810304865.52
49,300016.SZ,20181228,6.7681,7.3579,7.6866,6.5747,7.1355,-0.36740000000000084,-5.1489,134228063.0,985386858.97
50,300016.SZ,20181130,7.1355,6.2653,8.7985,6.159,6.2363,0.8992000000000004,14.4188,361634355.0,2767968194.67
51,300016.SZ,20181031,6.2363,6.6424,6.6424,5.5015,6.7391,-0.5027999999999997,-7.4609,132847326.0,827552572.29
52,300016.SZ,20180928,6.7391,12.3276,12.6274,6.4297,12.2986,-5.559500000000001,-45.2043,186737055.0,1444653732.92
53,300016.SZ,20180831,8.2025,7.1514,8.9505,6.642,7.1707,1.0318000000000005,14.3891,264976734.0,3267979599.16
54,300016.SZ,20180731,7.1707,7.3513,8.2347,6.8999,7.3835,-0.21279999999999966,-2.8821,152948844.0,1776819399.8
55,300016.SZ,20180629,7.3835,10.2402,10.2983,6.8032,10.266,-2.8825000000000003,-28.0781,173820728.0,2209206887.54
56,300016.SZ,20180531,10.266,9.2149,11.3365,8.7248,8.3766,1.8894000000000002,22.5557,281891636.0,4380850003.26
57,300016.SZ,20180330,8.3762,7.6498,9.1797,7.5662,7.7141,0.6621000000000006,8.583,92967170.0,1208850182.6
58,300016.SZ,20180228,7.7141,8.434,8.5047,6.9169,8.4405,-0.7263999999999999,-8.6061,51583426.0,607096164.93
59,300016.SZ,20180131,8.4405,8.8069,9.4947,8.2926,8.8005,-0.35999999999999943,-4.0907,126530026.0,1754364842.35
60,300016.SZ,20171229,8.8005,8.434,9.6104,7.9133,8.4212,0.37929999999999886,4.5041,141697600.0,1946109942.92
61,300016.SZ,20171130,8.4212,9.0254,9.3726,8.3569,8.9997,-0.5785,-6.428,54315413.0,750918035.31
62,300016.SZ,20171031,8.9997,9.4754,10.1376,8.8712,9.3854,-0.38569999999999993,-4.1096,64826267.0,963324226.7
63,300016.SZ,20170929,9.3854,9.334,9.8804,9.199,9.3083,0.0771000000000015,0.8283,83463569.0,1234748500.13
64,300016.SZ,20170831,9.3083,9.0383,9.4497,8.6783,9.0576,0.25069999999999837,2.7678,85837542.0,1210827205.27
65,300016.SZ,20170731,9.0576,9.8354,10.1568,8.4983,9.7969,-0.7393000000000001,-7.5463,88478109.0,1291147814.12
66,300016.SZ,20170630,9.7969,9.4369,10.2211,9.0383,9.514,0.2829000000000015,2.9735,85104366.0,1282018768.21
67,300016.SZ,20170531,9.514,9.6747,10.2147,8.9419,9.6554,-0.14140000000000086,-1.4645,70887842.0,1053442222.27
68,300016.SZ,20170428,9.6554,10.5425,10.8897,9.0126,10.5361,-0.8806999999999992,-8.3589,65158859.0,1012572908.13
69,300016.SZ,20170331,10.5361,11.6354,12.2782,10.3754,11.4168,-0.8807000000000009,-7.7141,104104571.0,1871698395.83
70,300016.SZ,20170228,11.4097,11.0499,11.8658,10.6709,11.037,0.37270000000000003,3.3768,73499073.0,1279771295.41
71,300016.SZ,20170126,11.037,11.9686,12.232,10.0027,11.8658,-0.8287999999999993,-6.9848,62250861.0,1086826572.49
72,300016.SZ,20161230,11.8658,14.0501,14.185,11.7437,14.1336,-2.2677999999999994,-16.0455,132507623.0,2663310385.01
73,300016.SZ,20161130,14.1336,12.8487,14.3199,12.6881,12.8487,1.2849000000000004,10.0002,165703890.0,3451884621.08
74,300016.SZ,20161031,12.8487,13.1057,13.4719,12.7845,13.1121,-0.26340000000000074,-2.0088,78989659.0,1606464015.14
75,300016.SZ,20160930,13.1121,13.2727,13.4141,12.4376,13.2663,-0.15419999999999945,-1.1623,89359383.0,1792228692.5
76,300016.SZ,20160831,13.2663,12.656,13.6775,12.4119,12.7909,0.4753999999999987,3.7167,138628777.0,2831017538.27
77,300016.SZ,20160729,12.7909,14.6154,15.2707,12.1806,14.6797,-1.8887999999999998,-12.8667,188717395.0,4210420976.64
78,300016.SZ,20160630,14.6797,13.671,14.9687,12.3283,13.3884,1.2912999999999997,9.6449,226520655.0,4842040245.6
79,300016.SZ,20160531,13.3772,13.5762,14.6674,12.0035,14.2502,-0.8729999999999993,-6.1262,220469895.0,4504699442.63
80,300016.SZ,20160429,14.2502,14.8086,17.6266,13.8971,14.9498,-0.6996000000000002,-4.6797,377940108.0,9261016155.26
81,300016.SZ,20160331,14.9498,13.8971,16.4519,12.4528,13.8907,1.059099999999999,7.6245,307640217.0,7022766751.91
82,300016.SZ,20160229,13.8907,15.2515,18.5958,13.8907,15.4505,-1.5597999999999992,-10.0955,169248108.0,4448282336.02
83,300016.SZ,20160129,15.4505,22.4665,22.4665,14.2181,22.7938,-7.343300000000001,-32.2162,267995031.0,7234415470.65
84,300016.SZ,20151231,22.7938,26.9598,27.73,22.4344,25.6695,-2.8756999999999984,-11.2028,152824026.0,5864360115.06
85,300016.SZ,20151130,25.6695,18.8462,28.327,17.7549,19.8347,5.834799999999998,29.4171,149353097.0,5195194110.42
86,300016.SZ,20151030,19.8347,17.9732,22.8324,17.2157,17.1708,2.6639000000000017,15.5141,269634874.0,8365580510.09
87,300016.SZ,20150930,17.1708,13.4157,19.257,11.2653,13.589,3.5817999999999994,26.3581,250727988.0,6242777491.69
88,300016.SZ,20150831,13.589,17.6522,22.1455,11.8109,18.3262,-4.7372,-25.8493,212747491.0,5891736730.97
89,300016.SZ,20150731,18.3262,26.8635,28.526,17.9924,27.4155,-9.089300000000001,-33.1539,121677528.0,4365872042.36
90,300016.SZ,20150630,27.4155,37.872,42.7376,22.6205,36.9606,-9.545099999999998,-25.8251,136446839.0,7138533350.85
91,300016.SZ,20150529,36.9606,21.908,40.5038,19.7705,21.9144,15.046199999999999,68.659,220315124.0,10354730311.95
92,300016.SZ,20150430,21.8915,16.4219,24.3539,16.3577,16.159,5.732500000000002,35.4756,233318339.0,7399749148.88
93,300016.SZ,20150331,16.159,12.6066,17.9416,12.1833,12.6963,3.462699999999998,27.2733,181249522.0,4544627437.06
94,300016.SZ,20150227,12.6963,10.2276,13.5812,10.016,10.2532,2.443100000000001,23.8277,51893362.0,939192318.0
95,300016.SZ,20150130,10.2532,9.5222,11.6447,8.8554,9.5222,0.7309999999999999,7.6768,83376521.0,1354442338.57
96,300016.SZ,20141231,9.5222,10.9201,11.7217,9.0349,10.9009,-1.3787000000000003,-12.6476,79570251.0,1286054613.24
97,300016.SZ,20141128,10.9009,11.0933,11.6062,9.7146,11.1253,-0.22439999999999927,-2.017,64678922.0,1065722304.34
98,300016.SZ,20141031,11.1253,11.0163,12.0679,9.9775,10.9714,0.15390000000000015,1.4027,90849174.0,1566146953.64
99,300016.SZ,20140930,10.9714,10.7213,11.7922,10.7213,9.7467,1.2246999999999986,12.5653,32915945.0,580987983.34
100,300016.SZ,20140829,9.7467,8.8554,10.1122,8.5283,8.9772,0.7695000000000007,8.5717,82980123.0,1198800215.51
101,300016.SZ,20140731,8.9772,8.0154,9.1888,7.8871,7.9769,1.0003000000000002,12.54,96392171.0,1278998242.77
102,300016.SZ,20140630,7.9769,6.284,8.2975,5.8544,6.3097,1.6671999999999993,26.4228,89118048.0,952790322.0
103,300016.SZ,20140530,6.3097,5.957,6.393,5.521,5.957,0.35270000000000046,5.9208,44651397.0,414797521.0
104,300016.SZ,20140430,5.891,5.9354,6.6963,5.4281,5.9924,-0.10139999999999993,-1.6921,84431614.0,831506604.0
105,300016.SZ,20140331,5.9924,6.8548,8.2309,5.9607,6.8802,-0.8878000000000004,-12.9037,170579380.0,1941679112.0
106,300016.SZ,20140228,6.8802,6.8548,7.7236,6.2144,6.8485,0.03170000000000073,0.4629,159485028.0,1718045104.0
107,300016.SZ,20140130,6.8485,5.2505,7.0641,5.1364,5.2188,1.6296999999999997,31.2275,209080866.0,1906184540.0
108,300016.SZ,20131231,5.2188,4.7559,5.4471,4.534,5.0349,0.1838999999999995,3.6525,99757948.0,783621736.0
109,300016.SZ,20131129,5.0349,4.5149,5.1237,4.312,4.5276,0.5073000000000008,11.2046,71938131.0,541564202.0
110,300016.SZ,20131031,4.5276,5.092,5.3773,4.3184,5.13,-0.6024000000000003,-11.7427,84774273.0,677978843.0
111,300016.SZ,20130930,5.13,4.8257,5.2315,4.7622,4.8637,0.2663000000000002,5.4753,78507038.0,622855907.0
112,300016.SZ,20130830,4.8637,5.39,5.6881,4.8257,5.5168,-0.6531000000000002,-11.8384,168632430.0,1403777984.0
113,300016.SZ,20130731,5.5168,4.3184,5.8085,4.1915,4.3437,1.1730999999999998,27.0069,112285637.0,860483472.0
114,300016.SZ,20130628,4.3437,5.3139,5.4217,3.9696,5.3203,-0.9765999999999995,-18.3561,56833251.0,427670592.0
115,300016.SZ,20130531,5.3203,4.7559,5.5866,4.7052,4.7622,0.5580999999999996,11.7194,130218565.0,1050586385.0
116,300016.SZ,20130426,4.7622,11.1922,11.4522,4.7432,11.1986,-6.436400000000001,-57.475,59545848.0,626396903.0
117,300016.SZ,20130329,5.533,5.3794,6.2316,5.2009,5.3763,0.15670000000000073,2.9146,66401969.0,1188575250.0
118,300016.SZ,20130228,5.3763,4.9064,5.7053,4.5774,4.9158,0.4604999999999997,9.3678,29968073.0,498346607.0
119,300016.SZ,20130131,4.9158,4.6964,5.1789,4.2891,4.6682,0.24760000000000026,5.304,27891230.0,422171191.0
0,300485.SZ,20230131,12.11,12.07,12.58,11.72,11.98,0.129999999999999,1.0851,116658825.0,1414688891.89
1,300485.SZ,20221230,11.98,12.95,16.87,11.95,12.85,-0.8699999999999992,-6.7704,546893727.0,7835263447.36
2,300485.SZ,20221130,12.85,11.84,13.66,11.6,11.77,1.08,9.1759,262839396.0,3326255904.43
3,300485.SZ,20221031,11.77,10.97,12.12,10.51,10.91,0.8599999999999994,7.8827,88735635.0,1030402490.53
4,300485.SZ,20220930,10.91,12.15,12.42,10.5,12.15,-1.2400000000000002,-10.2058,73208355.0,845441006.97
5,300485.SZ,20220831,12.15,12.21,12.43,11.51,12.35,-0.1999999999999993,-1.6194,104898789.0,1264215203.41
6,300485.SZ,20220729,12.35,12.31,13.27,11.7,12.35,0.0,0.0,200994114.0,2517176859.11
